filename,width,height,class,xmin,ymin,xmax,ymax
00017031_000_jpg.rf.f9500159905c97ba7a4d40aed91f5482.jpg,1024,1024,nodule,729,403,809,471
00017031_000_jpg.rf.f9500159905c97ba7a4d40aed91f5482.jpg,1024,1024,nodule,177,519,267,587
00017031_000_jpg.rf.f9500159905c97ba7a4d40aed91f5482.jpg,1024,1024,nodule,789,494,844,545
00009185_000_jpg.rf.fa4f047c67c10bf7e1d7baae5dee2119.jpg,1024,1024,nodule,761,706,807,760
00009185_000_jpg.rf.fa4f047c67c10bf7e1d7baae5dee2119.jpg,1024,1024,nodule,633,570,701,649
00028314_000_jpg.rf.f8e3bdd2e27a6a0857fee0c1285f7973.jpg,1024,1024,nodule,226,571,283,619
00028314_000_jpg.rf.f8e3bdd2e27a6a0857fee0c1285f7973.jpg,1024,1024,nodule,278,350,355,418
00028314_000_jpg.rf.f8e3bdd2e27a6a0857fee0c1285f7973.jpg,1024,1024,nodule,296,446,364,512
00028314_000_jpg.rf.f8e3bdd2e27a6a0857fee0c1285f7973.jpg,1024,1024,nodule,623,594,695,664
00004872_001_jpg.rf.f9f0bacbe387614ee4ff46387a80d7fe.jpg,1024,1024,nodule,611,446,712,554
00004872_001_jpg.rf.f9f0bacbe387614ee4ff46387a80d7fe.jpg,1024,1024,nodule,666,249,714,302
00004872_001_jpg.rf.f9f0bacbe387614ee4ff46387a80d7fe.jpg,1024,1024,nodule,613,294,664,348
00004872_001_jpg.rf.f9f0bacbe387614ee4ff46387a80d7fe.jpg,1024,1024,nodule,680,287,727,343
00004872_001_jpg.rf.f9f0bacbe387614ee4ff46387a80d7fe.jpg,1024,1024,nodule,702,429,753,483
00004872_001_jpg.rf.f9f0bacbe387614ee4ff46387a80d7fe.jpg,1024,1024,nodule,189,504,242,550
00004872_001_jpg.rf.f9f0bacbe387614ee4ff46387a80d7fe.jpg,1024,1024,nodule,250,471,304,520
00004872_001_jpg.rf.f9f0bacbe387614ee4ff46387a80d7fe.jpg,1024,1024,nodule,762,555,810,608
00004872_001_jpg.rf.f9f0bacbe387614ee4ff46387a80d7fe.jpg,1024,1024,nodule,155,646,206,696
00004872_001_jpg.rf.f9f0bacbe387614ee4ff46387a80d7fe.jpg,1024,1024,nodule,154,695,206,745
00004872_001_jpg.rf.f9f0bacbe387614ee4ff46387a80d7fe.jpg,1024,1024,nodule,369,273,436,362
00004872_001_jpg.rf.f9f0bacbe387614ee4ff46387a80d7fe.jpg,1024,1024,nodule,350,402,420,482
00004872_001_jpg.rf.f9f0bacbe387614ee4ff46387a80d7fe.jpg,1024,1024,nodule,246,437,315,510
00004872_001_jpg.rf.f9f0bacbe387614ee4ff46387a80d7fe.jpg,1024,1024,nodule,699,484,765,553
00004872_001_jpg.rf.f9f0bacbe387614ee4ff46387a80d7fe.jpg,1024,1024,nodule,285,509,356,577
00004872_001_jpg.rf.f9f0bacbe387614ee4ff46387a80d7fe.jpg,1024,1024,nodule,355,561,428,645
00004872_001_jpg.rf.f9f0bacbe387614ee4ff46387a80d7fe.jpg,1024,1024,nodule,266,587,335,660
00004872_001_jpg.rf.f9f0bacbe387614ee4ff46387a80d7fe.jpg,1024,1024,nodule,726,585,787,660
00004872_001_jpg.rf.f9f0bacbe387614ee4ff46387a80d7fe.jpg,1024,1024,nodule,125,635,193,704
00004872_001_jpg.rf.f9f0bacbe387614ee4ff46387a80d7fe.jpg,1024,1024,nodule,247,638,313,712
00004872_001_jpg.rf.f9f0bacbe387614ee4ff46387a80d7fe.jpg,1024,1024,nodule,319,632,383,715
00004872_001_jpg.rf.f9f0bacbe387614ee4ff46387a80d7fe.jpg,1024,1024,nodule,756,644,821,714
00004872_001_jpg.rf.f9f0bacbe387614ee4ff46387a80d7fe.jpg,1024,1024,nodule,724,685,793,762
00004872_001_jpg.rf.f9f0bacbe387614ee4ff46387a80d7fe.jpg,1024,1024,nodule,373,720,435,803
00004872_001_jpg.rf.f9f0bacbe387614ee4ff46387a80d7fe.jpg,1024,1024,nodule,614,706,686,784
00004872_001_jpg.rf.f9f0bacbe387614ee4ff46387a80d7fe.jpg,1024,1024,nodule,705,716,778,791
00004872_001_jpg.rf.f9f0bacbe387614ee4ff46387a80d7fe.jpg,1024,1024,nodule,778,728,845,799
00004872_001_jpg.rf.f9f0bacbe387614ee4ff46387a80d7fe.jpg,1024,1024,nodule,845,742,908,822
00004872_001_jpg.rf.f9f0bacbe387614ee4ff46387a80d7fe.jpg,1024,1024,nodule,815,806,885,876
00004808_077_jpg.rf.f88657ea6426920e250ab711be30957c.jpg,1024,1024,nodule,213,507,336,599
00004808_077_jpg.rf.f88657ea6426920e250ab711be30957c.jpg,1024,1024,nodule,645,336,730,411
00025213_000_jpg.rf.fb24ec4cf0a90e6935627d4723c1df0a.jpg,1024,1024,nodule,749,203,809,258
00006281_000_jpg.rf.fadce38792e0275ac26ddc5755ad7a11.jpg,1024,1024,nodule,206,629,249,687
00006281_000_jpg.rf.fadce38792e0275ac26ddc5755ad7a11.jpg,1024,1024,nodule,601,416,665,497
00004170_000_jpg.rf.fa8a2b743d67262cd77f5c60fb7c977f.jpg,1024,1024,nodule,251,110,306,156
00012374_000_jpg.rf.fabab7217ed74d6e5961c87672c82522.jpg,1024,1024,nodule,650,258,734,332
00012374_000_jpg.rf.fabab7217ed74d6e5961c87672c82522.jpg,1024,1024,nodule,713,575,786,643
00019882_000_jpg.rf.f847400b284269cf91848ff931ec6413.jpg,1024,1024,nodule,732,273,781,324
00019882_000_jpg.rf.f847400b284269cf91848ff931ec6413.jpg,1024,1024,nodule,332,345,373,401
00019882_000_jpg.rf.f847400b284269cf91848ff931ec6413.jpg,1024,1024,nodule,759,351,807,404
00019882_000_jpg.rf.f847400b284269cf91848ff931ec6413.jpg,1024,1024,nodule,280,400,327,460
00019882_000_jpg.rf.f847400b284269cf91848ff931ec6413.jpg,1024,1024,nodule,275,488,326,542
00019882_000_jpg.rf.f847400b284269cf91848ff931ec6413.jpg,1024,1024,nodule,221,313,285,396
00019882_000_jpg.rf.f847400b284269cf91848ff931ec6413.jpg,1024,1024,nodule,726,377,793,455
00019882_000_jpg.rf.f847400b284269cf91848ff931ec6413.jpg,1024,1024,nodule,605,450,668,524
00019882_000_jpg.rf.f847400b284269cf91848ff931ec6413.jpg,1024,1024,nodule,671,455,736,540
00019882_000_jpg.rf.f847400b284269cf91848ff931ec6413.jpg,1024,1024,nodule,197,525,265,594
00019882_000_jpg.rf.f847400b284269cf91848ff931ec6413.jpg,1024,1024,nodule,752,512,818,586
00019882_000_jpg.rf.f847400b284269cf91848ff931ec6413.jpg,1024,1024,nodule,779,567,848,640
00019882_000_jpg.rf.f847400b284269cf91848ff931ec6413.jpg,1024,1024,nodule,178,583,246,653
00019882_000_jpg.rf.f847400b284269cf91848ff931ec6413.jpg,1024,1024,nodule,731,586,797,659
00019882_000_jpg.rf.f847400b284269cf91848ff931ec6413.jpg,1024,1024,nodule,233,637,303,713
00019882_000_jpg.rf.f847400b284269cf91848ff931ec6413.jpg,1024,1024,nodule,772,640,848,729
00019882_000_jpg.rf.f847400b284269cf91848ff931ec6413.jpg,1024,1024,nodule,214,671,290,747
00019882_000_jpg.rf.f847400b284269cf91848ff931ec6413.jpg,1024,1024,nodule,196,753,264,827
00019882_000_jpg.rf.f847400b284269cf91848ff931ec6413.jpg,1024,1024,nodule,149,839,220,912
00019882_000_jpg.rf.f847400b284269cf91848ff931ec6413.jpg,1024,1024,nodule,230,831,302,906
00017224_000_jpg.rf.fcff3d1c4d493a091e6a6a678d5a5b98.jpg,1024,1024,nodule,315,449,351,489
00027278_000_jpg.rf.fd2d510ac04eb9406785f5c38c96037d.jpg,1024,1024,nodule,303,304,487,495
00027278_000_jpg.rf.fd2d510ac04eb9406785f5c38c96037d.jpg,1024,1024,nodule,729,534,801,605
00017106_001_jpg.rf.fccb16fe02cbcea13dd0af0d4d72ab6e.jpg,1024,1024,nodule,671,482,834,635
00026287_008_jpg.rf.fc3928a87fa2ef46310071d19d4df413.jpg,1024,1024,nodule,219,591,266,646
00023078_003_jpg.rf.fbb594fdf2a84cefdb219b8245470b22.jpg,1024,1024,nodule,696,575,753,621
00017717_003_jpg.rf.fc7f99740093383a891689d484e1dfba.jpg,1024,1024,nodule,825,577,945,700
00004889_000_jpg.rf.fd2868753b801cbc1403f81f3d310564.jpg,1024,1024,nodule,620,148,711,271
00004889_000_jpg.rf.fd2868753b801cbc1403f81f3d310564.jpg,1024,1024,nodule,705,575,753,629
00004889_000_jpg.rf.fd2868753b801cbc1403f81f3d310564.jpg,1024,1024,nodule,540,701,620,786
00009137_001_jpg.rf.feee3acb822f38f030b4a56284b3c153.jpg,1024,1024,nodule,702,322,814,449
00009137_001_jpg.rf.feee3acb822f38f030b4a56284b3c153.jpg,1024,1024,nodule,383,208,430,264
00009137_001_jpg.rf.feee3acb822f38f030b4a56284b3c153.jpg,1024,1024,nodule,646,662,718,732
00020393_001_jpg.rf.fd18a0fc70c4c54d6cd105bb78614f50.jpg,1024,1024,nodule,688,187,746,230
00020393_001_jpg.rf.fd18a0fc70c4c54d6cd105bb78614f50.jpg,1024,1024,nodule,191,255,246,305
00020393_001_jpg.rf.fd18a0fc70c4c54d6cd105bb78614f50.jpg,1024,1024,nodule,656,241,710,292
00020393_001_jpg.rf.fd18a0fc70c4c54d6cd105bb78614f50.jpg,1024,1024,nodule,230,312,294,356
00020393_001_jpg.rf.fd18a0fc70c4c54d6cd105bb78614f50.jpg,1024,1024,nodule,259,382,318,427
00020393_001_jpg.rf.fd18a0fc70c4c54d6cd105bb78614f50.jpg,1024,1024,nodule,558,365,612,411
00020393_001_jpg.rf.fd18a0fc70c4c54d6cd105bb78614f50.jpg,1024,1024,nodule,234,545,290,592
00020393_001_jpg.rf.fd18a0fc70c4c54d6cd105bb78614f50.jpg,1024,1024,nodule,40,653,93,701
00020393_001_jpg.rf.fd18a0fc70c4c54d6cd105bb78614f50.jpg,1024,1024,nodule,567,202,652,279
00020393_001_jpg.rf.fd18a0fc70c4c54d6cd105bb78614f50.jpg,1024,1024,nodule,237,228,308,290
00020393_001_jpg.rf.fd18a0fc70c4c54d6cd105bb78614f50.jpg,1024,1024,nodule,632,313,708,379
00020393_001_jpg.rf.fd18a0fc70c4c54d6cd105bb78614f50.jpg,1024,1024,nodule,795,388,867,454
00010310_000_jpg.rf.fecdb4f7171c62714726d2b325db634e.jpg,1024,1024,nodule,232,464,300,536
00022651_026_jpg.rf.fd37af820e5c54cb6ad2df9a1620f20c.jpg,1024,1024,nodule,273,207,330,253
00022651_026_jpg.rf.fd37af820e5c54cb6ad2df9a1620f20c.jpg,1024,1024,nodule,724,435,806,506
00022651_026_jpg.rf.fd37af820e5c54cb6ad2df9a1620f20c.jpg,1024,1024,nodule,758,480,835,543
00022651_026_jpg.rf.fd37af820e5c54cb6ad2df9a1620f20c.jpg,1024,1024,nodule,378,510,455,577
00022651_026_jpg.rf.fd37af820e5c54cb6ad2df9a1620f20c.jpg,1024,1024,nodule,842,525,913,603
00005527_000_jpg.rf.fb4f5da7ae02a81e5ed2429d6e4d01a1.jpg,1024,1024,nodule,243,684,337,800
00005527_000_jpg.rf.fb4f5da7ae02a81e5ed2429d6e4d01a1.jpg,1024,1024,nodule,763,458,808,518
00005527_000_jpg.rf.fb4f5da7ae02a81e5ed2429d6e4d01a1.jpg,1024,1024,nodule,785,633,861,706
00005527_000_jpg.rf.fb4f5da7ae02a81e5ed2429d6e4d01a1.jpg,1024,1024,nodule,816,685,883,764
00027652_009_jpg.rf.fec69475140363c28e91096b97d8e3d0.jpg,1024,1024,nodule,251,212,362,325
00027652_009_jpg.rf.fec69475140363c28e91096b97d8e3d0.jpg,1024,1024,nodule,685,348,797,458
00027652_009_jpg.rf.fec69475140363c28e91096b97d8e3d0.jpg,1024,1024,nodule,596,587,698,705
00027652_009_jpg.rf.fec69475140363c28e91096b97d8e3d0.jpg,1024,1024,nodule,376,131,448,219
00027652_009_jpg.rf.fec69475140363c28e91096b97d8e3d0.jpg,1024,1024,nodule,365,383,444,466
00005091_000_jpg.rf.fdbeac7ae6d828255c36dff416d19bae.jpg,1024,1024,nodule,655,341,732,405
00005091_000_jpg.rf.fdbeac7ae6d828255c36dff416d19bae.jpg,1024,1024,nodule,734,350,834,414
00005091_000_jpg.rf.fdbeac7ae6d828255c36dff416d19bae.jpg,1024,1024,nodule,690,429,765,487
00005091_000_jpg.rf.fdbeac7ae6d828255c36dff416d19bae.jpg,1024,1024,nodule,611,470,687,536
00001920_001_jpg.rf.fe8c811b9cd2665ed5c5a1a1f0c8d0a4.jpg,1024,1024,nodule,705,284,775,358
00029943_001_jpg.rf.fb9904049e23b0d7fd6a272c821c098d.jpg,1024,1024,nodule,616,616,662,669
00017106_000_jpg.rf.fce1bae101bea6f84d9371b28c8c74f2.jpg,1024,1024,nodule,649,524,795,667
00015649_001_jpg.rf.fde916b587fe4d31a7922bbdde57c98b.jpg,1024,1024,nodule,737,398,836,528
00015252_001_jpg.rf.ff1e5b457742e2ef2fd419ccca5e5cb1.jpg,1024,1024,nodule,141,347,196,393
00020703_025_jpg.rf.ff1c8e76ace17785c84f364da1e8e048.jpg,1024,1024,nodule,648,442,768,550
00020703_025_jpg.rf.ff1c8e76ace17785c84f364da1e8e048.jpg,1024,1024,nodule,571,515,699,622
00020703_025_jpg.rf.ff1c8e76ace17785c84f364da1e8e048.jpg,1024,1024,nodule,149,654,229,724
00021252_009_jpg.rf.fe81161bda828e544e295dd0fc8c4035.jpg,1024,1024,nodule,287,204,351,280
00021252_009_jpg.rf.fe81161bda828e544e295dd0fc8c4035.jpg,1024,1024,nodule,588,739,662,821
00003365_000_jpg.rf.fd8a4604e2d9eab468c70ca234a5fcda.jpg,1024,1024,nodule,232,311,376,454
00003365_000_jpg.rf.fd8a4604e2d9eab468c70ca234a5fcda.jpg,1024,1024,nodule,595,530,698,665
00003365_000_jpg.rf.fd8a4604e2d9eab468c70ca234a5fcda.jpg,1024,1024,nodule,786,530,893,643
00003365_000_jpg.rf.fd8a4604e2d9eab468c70ca234a5fcda.jpg,1024,1024,nodule,289,653,402,755
00003365_000_jpg.rf.fd8a4604e2d9eab468c70ca234a5fcda.jpg,1024,1024,nodule,825,665,946,762
00003365_000_jpg.rf.fd8a4604e2d9eab468c70ca234a5fcda.jpg,1024,1024,nodule,100,694,200,802
00003365_000_jpg.rf.fd8a4604e2d9eab468c70ca234a5fcda.jpg,1024,1024,nodule,668,690,783,823
00003365_000_jpg.rf.fd8a4604e2d9eab468c70ca234a5fcda.jpg,1024,1024,nodule,683,187,731,241
00003365_000_jpg.rf.fd8a4604e2d9eab468c70ca234a5fcda.jpg,1024,1024,nodule,276,248,326,297
00003365_000_jpg.rf.fd8a4604e2d9eab468c70ca234a5fcda.jpg,1024,1024,nodule,776,244,826,294
00003365_000_jpg.rf.fd8a4604e2d9eab468c70ca234a5fcda.jpg,1024,1024,nodule,195,336,244,387
00003365_000_jpg.rf.fd8a4604e2d9eab468c70ca234a5fcda.jpg,1024,1024,nodule,760,307,808,359
00003365_000_jpg.rf.fd8a4604e2d9eab468c70ca234a5fcda.jpg,1024,1024,nodule,743,354,791,406
00003365_000_jpg.rf.fd8a4604e2d9eab468c70ca234a5fcda.jpg,1024,1024,nodule,802,372,853,427
00003365_000_jpg.rf.fd8a4604e2d9eab468c70ca234a5fcda.jpg,1024,1024,nodule,310,496,365,544
00003365_000_jpg.rf.fd8a4604e2d9eab468c70ca234a5fcda.jpg,1024,1024,nodule,250,565,300,613
00003365_000_jpg.rf.fd8a4604e2d9eab468c70ca234a5fcda.jpg,1024,1024,nodule,763,555,810,612
00003365_000_jpg.rf.fd8a4604e2d9eab468c70ca234a5fcda.jpg,1024,1024,nodule,388,635,437,691
00003365_000_jpg.rf.fd8a4604e2d9eab468c70ca234a5fcda.jpg,1024,1024,nodule,649,195,722,275
00003365_000_jpg.rf.fd8a4604e2d9eab468c70ca234a5fcda.jpg,1024,1024,nodule,408,224,473,302
00003365_000_jpg.rf.fd8a4604e2d9eab468c70ca234a5fcda.jpg,1024,1024,nodule,589,275,655,358
00003365_000_jpg.rf.fd8a4604e2d9eab468c70ca234a5fcda.jpg,1024,1024,nodule,283,391,352,460
00003365_000_jpg.rf.fd8a4604e2d9eab468c70ca234a5fcda.jpg,1024,1024,nodule,751,392,819,462
00003365_000_jpg.rf.fd8a4604e2d9eab468c70ca234a5fcda.jpg,1024,1024,nodule,186,429,261,506
00003365_000_jpg.rf.fd8a4604e2d9eab468c70ca234a5fcda.jpg,1024,1024,nodule,242,505,308,574
00003365_000_jpg.rf.fd8a4604e2d9eab468c70ca234a5fcda.jpg,1024,1024,nodule,148,551,211,634
00003365_000_jpg.rf.fd8a4604e2d9eab468c70ca234a5fcda.jpg,1024,1024,nodule,266,610,337,679
00003365_000_jpg.rf.fd8a4604e2d9eab468c70ca234a5fcda.jpg,1024,1024,nodule,696,593,759,663
00003365_000_jpg.rf.fd8a4604e2d9eab468c70ca234a5fcda.jpg,1024,1024,nodule,309,649,385,722
00003365_000_jpg.rf.fd8a4604e2d9eab468c70ca234a5fcda.jpg,1024,1024,nodule,806,649,876,719
00003365_000_jpg.rf.fd8a4604e2d9eab468c70ca234a5fcda.jpg,1024,1024,nodule,226,688,294,757
00003365_000_jpg.rf.fd8a4604e2d9eab468c70ca234a5fcda.jpg,1024,1024,nodule,875,688,950,757
00003365_000_jpg.rf.fd8a4604e2d9eab468c70ca234a5fcda.jpg,1024,1024,nodule,273,709,347,782
00003365_000_jpg.rf.fd8a4604e2d9eab468c70ca234a5fcda.jpg,1024,1024,nodule,400,721,468,793
00002165_001_jpg.rf.fda56d17dc5fa1485c1ccd2f242d915e.jpg,1024,1024,nodule,210,617,258,671
00005107_000_jpg.rf.ff935d6a0bb4071f9ba1332585c7b6c5.jpg,1024,1024,nodule,284,220,336,268
00005107_000_jpg.rf.ff935d6a0bb4071f9ba1332585c7b6c5.jpg,1024,1024,nodule,235,397,289,444
00005107_000_jpg.rf.ff935d6a0bb4071f9ba1332585c7b6c5.jpg,1024,1024,nodule,769,319,846,381
00005107_000_jpg.rf.ff935d6a0bb4071f9ba1332585c7b6c5.jpg,1024,1024,nodule,350,354,426,424
00005107_000_jpg.rf.ff935d6a0bb4071f9ba1332585c7b6c5.jpg,1024,1024,nodule,187,534,275,599
00005107_000_jpg.rf.ff935d6a0bb4071f9ba1332585c7b6c5.jpg,1024,1024,nodule,262,555,353,617
00000361_000_jpg.rf.ff25d0dd64b23e39af5c8a4eb7ec00d7.jpg,1024,1024,nodule,363,503,445,579
00000061_000_jpg.rf.ffafb59e124648a4a459647c68db9930.jpg,1024,1024,nodule,728,196,806,276
00000061_000_jpg.rf.ffafb59e124648a4a459647c68db9930.jpg,1024,1024,nodule,197,211,269,295
00000061_000_jpg.rf.ffafb59e124648a4a459647c68db9930.jpg,1024,1024,nodule,649,351,715,425
00000061_000_jpg.rf.ffafb59e124648a4a459647c68db9930.jpg,1024,1024,nodule,829,804,908,883
00029863_022_jpg.rf.ffa8e8ccffaf3353f1ce0bb2cefd8b89.jpg,1024,1024,nodule,205,704,316,810
00029863_022_jpg.rf.ffa8e8ccffaf3353f1ce0bb2cefd8b89.jpg,1024,1024,nodule,352,724,447,865
00017902_000_jpg.rf.fffbb4a8a772e5f614fe90beded27a17.jpg,1024,1024,nodule,806,541,873,617
00017902_000_jpg.rf.fffbb4a8a772e5f614fe90beded27a17.jpg,1024,1024,nodule,777,341,859,438
00028689_000_jpg.rf.ffd5b6a5d1308d472bbd9f6221f05735.jpg,1024,1024,nodule,256,410,306,464
00008103_000_jpg.rf.ffb8495c0c2524305feb0f58bae12079.jpg,1024,1024,nodule,212,358,261,413
00008103_000_jpg.rf.ffb8495c0c2524305feb0f58bae12079.jpg,1024,1024,nodule,724,394,790,470
00016837_000_jpg.rf.ffc206b702c9fdd98a8f8e4a89559cbe.jpg,1024,1024,nodule,581,632,654,708
00008950_000_jpg.rf.ffd3c238cb4f7748e36b1a7045003ecc.jpg,1024,1024,nodule,200,276,258,320
00008950_000_jpg.rf.ffd3c238cb4f7748e36b1a7045003ecc.jpg,1024,1024,nodule,250,294,312,340
00008950_000_jpg.rf.ffd3c238cb4f7748e36b1a7045003ecc.jpg,1024,1024,nodule,709,274,761,323
00008950_000_jpg.rf.ffd3c238cb4f7748e36b1a7045003ecc.jpg,1024,1024,nodule,94,572,158,614
00008950_000_jpg.rf.ffd3c238cb4f7748e36b1a7045003ecc.jpg,1024,1024,nodule,48,600,103,644
00008950_000_jpg.rf.ffd3c238cb4f7748e36b1a7045003ecc.jpg,1024,1024,nodule,633,248,711,311
00008950_000_jpg.rf.ffd3c238cb4f7748e36b1a7045003ecc.jpg,1024,1024,nodule,116,472,202,534
00028915_000_jpg.rf.ffced954e8c73b62eec1c393cf724bc7.jpg,1024,1024,nodule,888,528,939,577
00004928_002_jpg.rf.fc05b238b7613f1fdc086c84e96efd70.jpg,1024,1024,nodule,173,282,306,399
00004928_002_jpg.rf.fc05b238b7613f1fdc086c84e96efd70.jpg,1024,1024,nodule,659,422,750,534
00004928_002_jpg.rf.fc05b238b7613f1fdc086c84e96efd70.jpg,1024,1024,nodule,604,673,719,830
00004928_002_jpg.rf.fc05b238b7613f1fdc086c84e96efd70.jpg,1024,1024,nodule,183,479,240,527
00004928_002_jpg.rf.fc05b238b7613f1fdc086c84e96efd70.jpg,1024,1024,nodule,121,530,172,579
00004928_002_jpg.rf.fc05b238b7613f1fdc086c84e96efd70.jpg,1024,1024,nodule,583,314,651,389
00004928_002_jpg.rf.fc05b238b7613f1fdc086c84e96efd70.jpg,1024,1024,nodule,291,335,374,410
00004928_002_jpg.rf.fc05b238b7613f1fdc086c84e96efd70.jpg,1024,1024,nodule,180,411,263,473
00004928_002_jpg.rf.fc05b238b7613f1fdc086c84e96efd70.jpg,1024,1024,nodule,225,383,300,447
00004928_002_jpg.rf.fc05b238b7613f1fdc086c84e96efd70.jpg,1024,1024,nodule,543,373,619,452
00004928_002_jpg.rf.fc05b238b7613f1fdc086c84e96efd70.jpg,1024,1024,nodule,645,567,717,654
00004928_002_jpg.rf.fc05b238b7613f1fdc086c84e96efd70.jpg,1024,1024,nodule,594,630,672,710
00006360_000_jpg.rf.b022fe01068f1f0b9324f202253e823a.jpg,1024,1024,nodule,834,440,882,493
00006360_000_jpg.rf.b022fe01068f1f0b9324f202253e823a.jpg,1024,1024,nodule,816,393,873,448
00006360_000_jpg.rf.b022fe01068f1f0b9324f202253e823a.jpg,1024,1024,nodule,843,634,913,711
00006360_000_jpg.rf.b022fe01068f1f0b9324f202253e823a.jpg,1024,1024,nodule,791,687,858,755
00011478_000_jpg.rf.b1b3145b990f4841089b0d366deb9864.jpg,1024,1024,nodule,349,467,454,582
00011478_000_jpg.rf.b1b3145b990f4841089b0d366deb9864.jpg,1024,1024,nodule,178,497,395,675
00011478_000_jpg.rf.b1b3145b990f4841089b0d366deb9864.jpg,1024,1024,nodule,699,543,829,661
00011478_000_jpg.rf.b1b3145b990f4841089b0d366deb9864.jpg,1024,1024,nodule,783,532,915,658
00011478_000_jpg.rf.b1b3145b990f4841089b0d366deb9864.jpg,1024,1024,nodule,757,123,813,167
00011478_000_jpg.rf.b1b3145b990f4841089b0d366deb9864.jpg,1024,1024,nodule,295,171,346,223
00011478_000_jpg.rf.b1b3145b990f4841089b0d366deb9864.jpg,1024,1024,nodule,650,161,710,206
00011478_000_jpg.rf.b1b3145b990f4841089b0d366deb9864.jpg,1024,1024,nodule,228,220,285,266
00011478_000_jpg.rf.b1b3145b990f4841089b0d366deb9864.jpg,1024,1024,nodule,633,212,688,260
00011478_000_jpg.rf.b1b3145b990f4841089b0d366deb9864.jpg,1024,1024,nodule,161,249,216,293
00011478_000_jpg.rf.b1b3145b990f4841089b0d366deb9864.jpg,1024,1024,nodule,227,281,280,329
00011478_000_jpg.rf.b1b3145b990f4841089b0d366deb9864.jpg,1024,1024,nodule,285,280,336,329
00011478_000_jpg.rf.b1b3145b990f4841089b0d366deb9864.jpg,1024,1024,nodule,208,330,267,371
00011478_000_jpg.rf.b1b3145b990f4841089b0d366deb9864.jpg,1024,1024,nodule,246,351,304,394
00011478_000_jpg.rf.b1b3145b990f4841089b0d366deb9864.jpg,1024,1024,nodule,813,417,869,462
00011478_000_jpg.rf.b1b3145b990f4841089b0d366deb9864.jpg,1024,1024,nodule,837,415,891,466
00011478_000_jpg.rf.b1b3145b990f4841089b0d366deb9864.jpg,1024,1024,nodule,337,96,421,176
00011478_000_jpg.rf.b1b3145b990f4841089b0d366deb9864.jpg,1024,1024,nodule,363,185,444,251
00011478_000_jpg.rf.b1b3145b990f4841089b0d366deb9864.jpg,1024,1024,nodule,788,186,866,251
00011478_000_jpg.rf.b1b3145b990f4841089b0d366deb9864.jpg,1024,1024,nodule,712,237,789,307
00011478_000_jpg.rf.b1b3145b990f4841089b0d366deb9864.jpg,1024,1024,nodule,769,311,842,375
00011478_000_jpg.rf.b1b3145b990f4841089b0d366deb9864.jpg,1024,1024,nodule,721,348,800,410
00011478_000_jpg.rf.b1b3145b990f4841089b0d366deb9864.jpg,1024,1024,nodule,127,380,195,458
00011478_000_jpg.rf.b1b3145b990f4841089b0d366deb9864.jpg,1024,1024,nodule,310,382,399,454
00011478_000_jpg.rf.b1b3145b990f4841089b0d366deb9864.jpg,1024,1024,nodule,699,413,786,468
00011478_000_jpg.rf.b1b3145b990f4841089b0d366deb9864.jpg,1024,1024,nodule,118,435,191,505
00011478_000_jpg.rf.b1b3145b990f4841089b0d366deb9864.jpg,1024,1024,nodule,196,421,281,491
00011478_000_jpg.rf.b1b3145b990f4841089b0d366deb9864.jpg,1024,1024,nodule,387,435,464,507
00011478_000_jpg.rf.b1b3145b990f4841089b0d366deb9864.jpg,1024,1024,nodule,737,437,865,535
00011478_000_jpg.rf.b1b3145b990f4841089b0d366deb9864.jpg,1024,1024,nodule,178,491,265,559
00011478_000_jpg.rf.b1b3145b990f4841089b0d366deb9864.jpg,1024,1024,nodule,127,568,207,630
00011478_000_jpg.rf.b1b3145b990f4841089b0d366deb9864.jpg,1024,1024,nodule,293,223,368,266
00027131_004_jpg.rf.ae9825c02ecbc21a6900546a89ddbcde.jpg,1024,1024,nodule,243,607,322,677
00019124_082_jpg.rf.afae7adae8b7b0230dba873587ab79ec.jpg,1024,1024,nodule,258,388,381,539
00019124_082_jpg.rf.afae7adae8b7b0230dba873587ab79ec.jpg,1024,1024,nodule,653,594,697,652
00019124_082_jpg.rf.afae7adae8b7b0230dba873587ab79ec.jpg,1024,1024,nodule,225,245,289,318
00019124_082_jpg.rf.afae7adae8b7b0230dba873587ab79ec.jpg,1024,1024,nodule,650,362,716,446
00019124_082_jpg.rf.afae7adae8b7b0230dba873587ab79ec.jpg,1024,1024,nodule,263,518,332,590
00019124_082_jpg.rf.afae7adae8b7b0230dba873587ab79ec.jpg,1024,1024,nodule,657,506,723,589
00019124_082_jpg.rf.afae7adae8b7b0230dba873587ab79ec.jpg,1024,1024,nodule,591,565,654,652
00019124_082_jpg.rf.afae7adae8b7b0230dba873587ab79ec.jpg,1024,1024,nodule,386,603,453,687
00019124_082_jpg.rf.afae7adae8b7b0230dba873587ab79ec.jpg,1024,1024,nodule,689,579,756,657
00019124_082_jpg.rf.afae7adae8b7b0230dba873587ab79ec.jpg,1024,1024,nodule,739,645,799,739
00019124_082_jpg.rf.afae7adae8b7b0230dba873587ab79ec.jpg,1024,1024,nodule,672,697,742,765
00005456_006_jpg.rf.b1d42ba6f6041915fc8f130cdf13944c.jpg,1024,1024,nodule,644,336,715,406
00017691_002_jpg.rf.b1756a47ea8bf6c90814686e47a41950.jpg,1024,1024,nodule,166,754,229,834
